XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
5_6,XY,1871,243.17206921767422,1.6794807704702783,-999.0,-999.0
5_6,XY,251,244.04006298829216,2.4898000095466655,-999.0,-999.0
5_6,XY,171,241.80593708940972,2.462487502807065,-999.0,-999.0
5_6,XY,1631,243.9506162941435,1.6026890568184762,-999.0,-999.0
5_6,XY,1711,245.68091438197737,1.903614738375368,-999.0,-999.0
5_6,XY,1831,241.25378996227116,2.015830208339377,-999.0,-999.0
5_6,XY,851,243.55037694505143,2.0388500905102287,-999.0,-999.0
5_6,XY,971,242.2372621450285,1.2480205149706212,-999.0,-999.0
5_6,XY,sum,8.18795845866299,0.012291882720914065,-999.0,-999.0
5_6,XY,1,241.91711328252939,2.307091184369339,-999.0,-999.0
5_6,XY,811,244.03945333282053,1.677006331884547,-999.0,-999.0
5_6,XY,931,246.40820816920547,2.1622968573674872,-999.0,-999.0
5_6,XY,1671,242.2252148023084,2.4177092261987316,-999.0,-999.0
5_6,XY,1751,240.04811590956575,1.9212087812672853,-999.0,-999.0
5_6,XY,891,241.84225634390842,2.2026543275022052,-999.0,-999.0
5_6,XY,771,243.4250919311728,2.141781258129539,-999.0,-999.0
5_6,XY,1791,244.12425975273246,5.622481986325002,-999.0,-999.0
5_6,XY,91,243.91591734927067,3.867309070799107,-999.0,-999.0
5_6,XY,2331,243.70311936835316,3.1106970663277846,-999.0,-999.0
5_6,XY,2211,243.2108129854085,14.987590378680247,-999.0,-999.0
5_6,XY,51,246.4047447035695,1.7577677900926674,-999.0,-999.0
5_6,XY,1011,246.39716336327774,1.7604331416114845,-999.0,-999.0
5_6,XY,2411,245.53567270644746,1.850304522230032,-999.0,-999.0
5_6,XY,2674,252.2908228216758,2.0702782597168117,-999.0,-999.0
5_6,XY,2371,245.23444390710864,1.6852375779593594,-999.0,-999.0
5_6,XY,2251,244.2475909994385,1.7090704408145103,-999.0,-999.0
5_6,XY,291,243.2227686688096,1.7877334848126654,-999.0,-999.0
7_8,XY,211,245.3614250686444,1.5421496617906492,-999.0,-999.0
7_8,XY,2291,249.9563340947919,1.910373700465078,-999.0,-999.0
7_8,XY,2451,247.44333920109784,1.740600005086076,-999.0,-999.0
7_8,XY,131,249.86599177797845,2.0140801668654755,-999.0,-999.0
7_8,XY,1871,245.76438422850055,3.9216164254284647,-999.0,-999.0
7_8,XY,251,251.0467541772696,2.9520755429351486,-999.0,-999.0
7_8,XY,171,248.49437261011215,11.320764852892866,-999.0,-999.0
7_8,XY,1631,248.1566826751761,1.7834843143197148,-999.0,-999.0
7_8,XY,1711,247.74495918606038,2.01178633917992,-999.0,-999.0
7_8,XY,1831,249.40811932877475,1.7786384515636824,-999.0,-999.0
7_8,XY,851,247.73591689875494,1.7896091123008078,-999.0,-999.0
7_8,XY,971,245.69890348432546,2.14557149877637,-999.0,-999.0
7_8,XY,sum,8.320015775937039,0.011932188948075328,-999.0,-999.0
7_8,XY,1,246.63245399842197,1.2131938554075317,-999.0,-999.0
7_8,XY,811,241.10771339076138,2.7451866744477886,-999.0,-999.0
7_8,XY,931,248.05582756857655,1.7457532957169362,-999.0,-999.0
7_8,XY,1671,251.04895252664343,1.7941889220396383,-999.0,-999.0
7_8,XY,1751,243.67567691338752,2.7638908082774156,-999.0,-999.0
7_8,XY,891,243.5595419647553,2.9063905866209567,-999.0,-999.0
7_8,XY,771,248.18033071029936,1.7165081382819245,-999.0,-999.0
7_8,XY,1791,245.30291353209552,1.455598919246244,-999.0,-999.0
7_8,XY,91,246.05663776647154,4.299615379101799,-999.0,-999.0
7_8,XY,2331,252.66633234524062,3.6616768235783645,-999.0,-999.0
7_8,XY,2211,251.33218811381872,2.1363815743556125,-999.0,-999.0
7_8,XY,51,248.51969320502758,1.779768607467943,-999.0,-999.0
7_8,XY,1011,247.12681287617013,2.909339353272148,-999.0,-999.0
7_8,XY,2411,247.89583156864865,3.504436336360782,-999.0,-999.0
7_8,XY,2674,256.637746890624,1.848550796693553,-999.0,-999.0
7_8,XY,2371,243.7245421983561,1.5324862343730339,-999.0,-999.0
7_8,XY,2251,245.78406059121312,3.6112397530967653,-999.0,-999.0
7_8,XY,291,248.01589400369994,2.3913926438285333,-999.0,-999.0
9_10,XY,211,246.43345257088038,1.4143031494410598,-999.0,-999.0
9_10,XY,2291,244.80909353172407,3.9862525238138735,-999.0,-999.0
9_10,XY,2451,247.46280912053135,1.800970042808755,-999.0,-999.0
9_10,XY,131,247.0445182798592,3.552146650257021,-999.0,-999.0
9_10,XY,1871,248.19976948458864,1.714749430348984,-999.0,-999.0
9_10,XY,251,245.16633881182815,1.8317700445255138,-999.0,-999.0
