XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
5_6,XY,2451,481.0462552403174,2.953146314359298,-999.0,-999.0
5_6,XY,131,481.72462178104576,4.951628944492392,-999.0,-999.0
5_6,XY,1871,480.3260598204471,2.76160535988059,-999.0,-999.0
5_6,XY,251,478.8483857298911,2.787080720211163,-999.0,-999.0
5_6,XY,171,481.0154378956268,3.0317099562888665,-999.0,-999.0
5_6,XY,1631,478.70449345390597,2.086713778464192,-999.0,-999.0
5_6,XY,1711,479.5063734192125,3.59752748880283,-999.0,-999.0
5_6,XY,1831,481.4796931494971,3.748631418873049,-999.0,-999.0
5_6,XY,851,484.1023870489628,2.4475864720576976,-999.0,-999.0
5_6,XY,971,479.26444802959196,2.923188149913174,-999.0,-999.0
5_6,XY,sum,15.881882932276472,0.04863644040463145,-999.0,-999.0
5_6,XY,1,479.83723836607004,0.16124646474342602,-999.0,-999.0
5_6,XY,811,484.4005162614841,2.636110276864982,-999.0,-999.0
5_6,XY,931,481.4182769838626,1.6685993086397273,-999.0,-999.0
5_6,XY,1671,481.88253198305387,2.8768708603631397,-999.0,-999.0
5_6,XY,1751,484.13898121684343,2.980606936489723,-999.0,-999.0
5_6,XY,891,481.6192935919209,3.155960967618941,-999.0,-999.0
5_6,XY,771,480.2545337141658,2.1473341763615865,-999.0,-999.0
5_6,XY,1791,480.50089264864374,2.246356914475051,-999.0,-999.0
5_6,XY,91,482.0624097868693,2.7612735613660253,-999.0,-999.0
5_6,XY,2331,482.74164742317555,10.946431116429887,-999.0,-999.0
5_6,XY,2211,482.7710812222576,2.55465549268396,-999.0,-999.0
5_6,XY,51,484.86265291246536,1.7633489896443324,-999.0,-999.0
5_6,XY,1011,480.93688011426144,2.811411560696642,-999.0,-999.0
5_6,XY,2411,483.97893758373436,3.0200491823696445,-999.0,-999.0
5_6,XY,2674,484.04620225201336,2.683816008783353,-999.0,-999.0
5_6,XY,2371,486.7212506557609,2.7295785710931066,-999.0,-999.0
5_6,XY,2251,482.5251553724627,2.756641506783406,-999.0,-999.0
5_6,XY,291,480.9325789711547,2.7258402634060572,-999.0,-999.0
7_8,XY,211,491.01456022432575,2.7892962158406496,-999.0,-999.0
7_8,XY,2291,493.5298569640445,36.722109805406504,-999.0,-999.0
7_8,XY,2451,488.478210792405,2.907656665548788,-999.0,-999.0
7_8,XY,131,492.83959517194614,2.844647531060354,-999.0,-999.0
7_8,XY,1871,485.84480560282026,4.439629872491433,-999.0,-999.0
