Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
3,Y,2674,0.11050533956041614,0.0,0.9999995486714716,0.00039164371816757804,0.3107718428674423,0.001052207130129157,0.8966374433686992,0.9392942877303653,-0.0001847230412600656,0.0003050211225441699,0.11050533956041614,0.0,0.3107718428674423,0.001052207130129157,0.08608249791756008,0.0002914569648667298,0,33.28570798722245,17
3,Y,sum,1.0796108182577608e-05,0.0,1.0000000218083227,1.2028633722977044e-06,0.22000014540552887,8.594517021575976e-07,0.7379198211154754,1.871980511041859e-07,-1.4098448263050808e-05,3.2379811307827126e-07,1.0796108182577608e-05,0.0,0.22000014540552887,8.594517021575976e-07,5.953606540753016e-06,2.3258335879709804e-11,0,1.0484532287150467e-12,20
4,X,51,0.1262161550821467,0.0,0.6736606819973628,0.05983282658948047,0.28352095167080443,0.0009180569561219876,0.9874725754766618,0.009506262236103347,-0.0055926797473415625,0.0003128867673217205,0.1262161550821467,0.0,0.28352095167080443,0.0009180569561219876,0.0896995033194069,0.00029045209004054264,0,46.31051638404015,20
4,X,771,0.12547725881344152,0.0,0.7864609379451378,0.047408073069515944,0.2835980424486876,0.0009356574507307092,0.9297540174487404,0.055437553180024524,-0.005102037541287573,0.0003030698429163602,0.12547725881344152,0.0,0.2835980424486876,0.0009356574507307092,0.08919863027682123,0.00029428751444425863,0,27.969842670092582,19
4,X,1631,0.12332540434286851,0.0,0.7001962991404571,0.054315782091689024,0.2963090870281658,0.001006620018694282,0.9787888382942249,0.01513212413985976,-0.0054360934516769445,0.0003159515917166351,0.12332540434286851,0.0,0.2963090870281658,0.001006620018694282,0.09159830823507652,0.00031117739814436664,0,20.94256925971622,19
4,X,2211,0.12401666849951931,0.0,0.7224484828605249,0.03856935606251122,0.29182426617446827,0.0009625768413979163,0.9609573732471617,0.02090362652998662,-0.0054073317115618845,0.000305843007989851,0.12401666849951931,0.0,0.29182426617446827,0.0009625768413979163,0.09071756756856535,0.00029923018669477443,0,28.326099072813566,19
4,X,2674,0.11957367734324745,0.0,0.7676331787141564,0.025758865010486243,0.3120918753982113,0.0011432817951518015,0.8976676867041662,0.04604409617838273,-0.0073831854154621235,0.0003201130294721901,0.11957367734324745,0.0,0.3120918753982113,0.0011432817951518015,0.09354228680089705,0.00034267214883398775,0,30.500769476550687,19
4,X,sum,-1.5254307331864972e-05,0.0,1.0046156655612157,1.4232455514761852e-07,0.22359633155799263,9.979117821026694e-08,0.26914494845182263,2.211275322446331e-08,-1.3138869954720395e-05,3.810594378347792e-08,-1.5254307331864972e-05,0.0,0.22359633155799263,9.979117821026694e-08,-8.54962566622695e-06,3.8157031134844146e-12,0,1.4670100743905164e-14,20
5,X,51,0.12499358918116477,0.0,0.6326418733634158,0.07865090082943571,0.28520861153366317,0.0009648807623557909,0.9758078854364545,0.01744522970402307,-0.008687134196236946,0.00031399593565560434,0.12499358918116477,0.0,0.28520861153366317,0.0009648807623557909,0.0893594130586944,0.00030230916988129714,0,35.36264907480248,14
5,X,771,0.124093249784392,0.0,1.7873872069229968,0.3073849039475044,0.28674012559811,0.0009407552581267575,0.014114417329069873,0.01051005304456426,-0.009272776442717621,0.0003024057329242703,0.124093249784392,0.0,0.28674012559811,0.0009407552581267575,0.08919213574768149,0.0002926272369908593,0,35.529293477997626,14
5,X,1631,0.12201128838020696,0.0,1.7312244509789967,0.2589641680185073,0.2979285797020784,0.0010374008204442065,0.016185422723143328,0.011512328989284976,-0.009755549125260015,0.00031726766345092406,0.12201128838020696,0.0,0.2979285797020784,0.0010374008204442065,0.09111756672709194,0.00031727549795353003,0,26.820049949749606,14
5,X,2211,0.12270839474886915,0.0,1.5209803789265133,0.12323094169974114,0.2932003007711137,0.0010124878837124984,0.047343058012498884,0.025713094621940075,-0.009348161322150923,0.00030751986771222116,0.12270839474886915,0.0,0.2932003007711137,0.0010124878837124984,0.09018381859978904,0.00031142540917955357,0,15.847472514742247,14
